0.260521 , 0.770247 , 0.769842 , 0.77065 , 0.000403318 , 0.000807507
0.264529 , 0.767159 , 0.766751 , 0.767567 , 0.000407884 , 0.000816644
0.268537 , 0.764085 , 0.763671 , 0.764497 , 0.000412406 , 0.000825695
0.272545 , 0.761022 , 0.760604 , 0.761439 , 0.000416885 , 0.00083466
0.276553 , 0.757972 , 0.75755 , 0.758393 , 0.000421322 , 0.00084354
0.280561 , 0.754934 , 0.754507 , 0.75536 , 0.000425717 , 0.000852335
0.284569 , 0.751908 , 0.751477 , 0.752338 , 0.00043007 , 0.000861046
0.288577 , 0.748895 , 0.748459 , 0.749329 , 0.000434381 , 0.000869674
0.292585 , 0.745893 , 0.745453 , 0.746332 , 0.00043865 , 0.000878219
0.296593 , 0.742903 , 0.74246 , 0.743346 , 0.000442879 , 0.000886681
0.300601 , 0.739926 , 0.739478 , 0.740373 , 0.000447066 , 0.000895061
0.304609 , 0.73696 , 0.736508 , 0.737411 , 0.000451213 , 0.00090336
0.308617 , 0.734007 , 0.73355 , 0.734462 , 0.00045532 , 0.000911578
0.312625 , 0.731065 , 0.730604 , 0.731524 , 0.000459386 , 0.000919716
0.316633 , 0.728134 , 0.72767 , 0.728598 , 0.000463413 , 0.000927774
0.320641 , 0.725216 , 0.724748 , 0.725684 , 0.0004674 , 0.000935752
0.324649 , 0.722309 , 0.721837 , 0.722781 , 0.000471348 , 0.000943651
0.328657 , 0.719414 , 0.718938 , 0.71989 , 0.000475256 , 0.000951473
0.332665 , 0.716531 , 0.716051 , 0.71701 , 0.000479126 , 0.000959216
0.336673 , 0.713659 , 0.713175 , 0.714142 , 0.000482957 , 0.000966882
0.340681 , 0.710799 , 0.710311 , 0.711286 , 0.00048675 , 0.000974471
0.344689 , 0.70795 , 0.707458 , 0.70844 , 0.000490504 , 0.000981984
0.348697 , 0.705112 , 0.704617 , 0.705607 , 0.000494221 , 0.00098942
0.352705 , 0.702286 , 0.701787 , 0.702784 , 0.0004979 , 0.000996782
0.356713 , 0.699472 , 0.698969 , 0.699973 , 0.000501542 , 0.00100407
0.360721 , 0.696668 , 0.696162 , 0.697173 , 0.000505146 , 0.00101128
0.364729 , 0.693876 , 0.693366 , 0.694384 , 0.000508714 , 0.00101842
0.368737 , 0.691095 , 0.690581 , 0.691607 , 0.000512245 , 0.00102548
0.372745 , 0.688325 , 0.687808 , 0.688841 , 0.000515739 , 0.00103248
0.376754 , 0.685566 , 0.685046 , 0.686085 , 0.000519198 , 0.00103939
0.380762 , 0.682818 , 0.682295 , 0.683341 , 0.00052262 , 0.00104624
0.38477 , 0.680081 , 0.679554 , 0.680607 , 0.000526007 , 0.00105302
0.388778 , 0.677356 , 0.676825 , 0.677885 , 0.000529358 , 0.00105972
0.392786 , 0.674641 , 0.674107 , 0.675174 , 0.000532674 , 0.00106636
0.396794 , 0.671937 , 0.6714 , 0.672473 , 0.000535955 , 0.00107292
0.400802 , 0.669244 , 0.668704 , 0.669783 , 0.000539201 , 0.00107941
0.40481 , 0.666561 , 0.666018 , 0.667104 , 0.000542412 , 0.00108584
0.408818 , 0.66389 , 0.663343 , 0.664435 , 0.000545589 , 0.00109219
0.412826 , 0.661229 , 0.660679 , 0.661778 , 0.000548732 , 0.00109848
0.416834 , 0.658579 , 0.658026 , 0.659131 , 0.000551841 , 0.0011047
0.420842 , 0.655939 , 0.655383 , 0.656494 , 0.000554917 , 0.00111085
0.42485 , 0.65331 , 0.652751 , 0.653868 , 0.000557959 , 0.00111694
0.428858 , 0.650692 , 0.65013 , 0.651253 , 0.000560967 , 0.00112295
0.432866 , 0.648084 , 0.647519 , 0.648648 , 0.000563943 , 0.00112891
0.436874 , 0.645486 , 0.644918 , 0.646053 , 0.000566885 , 0.00113479
0.440882 , 0.642899 , 0.642328 , 0.643469 , 0.000569796 , 0.00114061
0.44489 , 0.640322 , 0.639749 , 0.640895 , 0.000572673 , 0.00114637
0.448898 , 0.637756 , 0.637179 , 0.638331 , 0.000575519 , 0.00115206
0.452906 , 0.6352 , 0.63462 , 0.635778 , 0.000578333 , 0.00115769
0.456914 , 0.632654 , 0.632072 , 0.633235 , 0.000581114 , 0.00116325
0.460922 , 0.630118 , 0.629533 , 0.630702 , 0.000583865 , 0.00116875
0.46493 , 0.627593 , 0.627005 , 0.628179 , 0.000586584 , 0.00117419
0.468938 , 0.625077 , 0.624487 , 0.625666 , 0.000589271 , 0.00117957
0.472946 , 0.622572 , 0.621979 , 0.623164 , 0.000591928 , 0.00118488
